Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Summary_regions_11:13_21:23
2020-05-27 00:00:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.344791054725647,1.4040688276290894,1.65437650680542,0.0,0.0,3.5165162086486816,4.05137300491333,3.9063284397125244,0.0,0.0,3.1422715187072754,3.2887537479400635,3.0698599815368652,0.0,3.3150126934051514
2020-05-27 00:01:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508011102676392,1.4030321836471558,1.635890007019043,0.0,0.0,3.473766803741455,4.107932090759277,3.8420255184173584,0.0,0.0,3.1685245037078857,3.3760554790496826,3.043889045715332,0.0,3.3196423053741455
2020-05-27 00:02:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3427960872650146,1.400523066520691,1.666475534439087,0.0,0.0,3.4441404342651367,4.059790134429932,3.8601648807525635,0.0,0.0,3.1652894020080566,3.326323986053467,3.03857421875,0.0,3.301156759262085
2020-05-27 00:03:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3553868532180786,1.3996293544769287,1.6462663412094116,0.0,0.0,3.522962808609009,4.114179611206055,3.837979555130005,0.0,0.0,3.1488139629364014,3.326554536819458,3.1026437282562256,0.0,3.3168601989746094
2020-05-27 00:04:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513518571853638,1.389657735824585,1.625627040863037,0.0,0.0,3.467556953430176,4.080855846405029,3.862866163253784,0.0,0.0,3.153033971786499,3.3110733032226562,3.058020830154419,0.0,3.3046247959136963
2020-05-27 00:05:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3559869527816772,1.3931591510772705,1.650048851966858,0.0,0.0,3.53314471244812,4.099059581756592,3.835597276687622,0.0,0.0,3.156996726989746,3.3374521732330322,3.075282335281372,0.0,3.3206803798675537
2020-05-27 00:06:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337511658668518,1.3959108591079712,1.6403247117996216,0.0,0.0,3.5501484870910645,4.117526054382324,3.8449010848999023,0.0,0.0,3.182530403137207,3.341266393661499,3.0684542655944824,0.0,3.3226778507232666
2020-05-27 00:07:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.339921474456787,1.405261516571045,1.6749329566955566,0.0,0.0,3.5295944213867188,4.147489547729492,3.8422820568084717,0.0,0.0,3.1749072074890137,3.3212807178497314,3.053725242614746,0.0,3.3287034034729004
2020-05-27 00:08:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3730851411819458,1.395382285118103,1.645753264427185,0.0,0.0,3.4885740280151367,4.10935115814209,3.8728067874908447,0.0,0.0,3.1448538303375244,3.3219070434570312,3.0305187702178955,0.0,3.3158504962921143
2020-05-27 00:09:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3437029123306274,1.4044163227081299,1.6641993522644043,0.0,0.0,3.4584875106811523,4.129546642303467,3.869826316833496,0.0,0.0,3.1610026359558105,3.3194429874420166,3.0194272994995117,0.0,3.324495553970337
2020-05-27 00:10:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397400379180908,1.396786093711853,1.639811635017395,0.0,0.0,3.4727530479431152,4.056657791137695,3.8414158821105957,0.0,0.0,3.1545746326446533,3.3219194412231445,3.06545090675354,0.0,3.300049304962158
2020-05-27 00:11:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3435359001159668,1.3937432765960693,1.6534656286239624,0.0,0.0,3.4511282444000244,4.107136249542236,3.8910675048828125,0.0,0.0,3.177680253982544,3.3426003456115723,3.026942729949951,0.0,3.3280539512634277
2020-05-27 00:12:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3353668451309204,1.3797284364700317,1.6502163410186768,0.0,0.0,3.568629741668701,4.1056904792785645,3.8594768047332764,0.0,0.0,3.1687984466552734,3.364525318145752,3.056320905685425,0.0,3.331636905670166
2020-05-27 00:13:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330686092376709,1.3873274326324463,1.6328747272491455,0.0,0.0,3.434465169906616,4.113465309143066,3.8607139587402344,0.0,0.0,3.1821489334106445,3.345277786254883,3.07572078704834,0.0,3.3172919750213623
2020-05-27 00:14:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3526840209960938,1.4098522663116455,1.6473307609558105,0.0,0.0,3.482161283493042,4.07762336730957,3.8449058532714844,0.0,0.0,3.158313751220703,3.325608730316162,3.0564124584198,0.0,3.3119120597839355
2020-05-27 00:15:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3475655317306519,1.4097719192504883,1.6808571815490723,0.0,0.0,3.511648178100586,4.080882549285889,3.827592134475708,0.0,0.0,3.1300084590911865,3.3567914962768555,3.0852437019348145,0.0,3.3096632957458496
2020-05-27 00:16:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3368827104568481,1.382623314857483,1.6571873426437378,0.0,0.0,3.5126442909240723,4.114754676818848,3.793452739715576,0.0,0.0,3.1495344638824463,3.325406789779663,3.0563063621520996,0.0,3.3150510787963867
2020-05-27 00:17:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3278793096542358,1.3988274335861206,1.6418766975402832,0.0,0.0,3.4807868003845215,4.077480792999268,3.8254873752593994,0.0,0.0,3.1517014503479004,3.3231959342956543,3.0865917205810547,0.0,3.3039844036102295
2020-05-27 00:18:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3242679834365845,1.3906816244125366,1.645517110824585,0.0,0.0,3.5118584632873535,4.054868698120117,3.786395311355591,0.0,0.0,3.1647298336029053,3.318190574645996,3.041139841079712,0.0,3.288043260574341
2020-05-27 00:19:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3551709651947021,1.400455355644226,1.6944156885147095,0.0,0.0,3.529291868209839,4.098021507263184,3.832024335861206,0.0,0.0,3.190458297729492,3.3354809284210205,3.0318422317504883,0.0,3.3197238445281982
2020-05-27 00:20:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3262550830841064,1.4161590337753296,1.6570780277252197,0.0,0.0,3.553982973098755,4.109732151031494,3.8519632816314697,0.0,0.0,3.1750876903533936,3.317518949508667,3.017392873764038,0.0,3.3260953426361084
2020-05-27 00:21:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3460073471069336,1.3895224332809448,1.6793314218521118,0.0,0.0,3.4746992588043213,4.1171555519104,3.8365514278411865,0.0,0.0,3.187445878982544,3.330078125,3.0503909587860107,0.0,3.321972131729126
2020-05-27 00:22:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3328721523284912,1.3845648765563965,1.629777431488037,0.0,0.0,3.450005292892456,4.112241268157959,3.827664613723755,0.0,0.0,3.200246810913086,3.2780983448028564,3.0615737438201904,0.0,3.31368088722229
2020-05-27 00:23:11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3416863679885864,1.4117991924285889,1.6609773635864258,0.0,0.0,3.5516045093536377,4.122775077819824,3.827975034713745,0.0,0.0,3.224928379058838,3.3417396545410156,3.0467336177825928,0.0,3.331393241882324
