,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,11:13_21:23
10,2020-05-27 00:10:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.397047184212774,46.70193606272253,54.18035400119452,0.0,0.0,108.6295957783493,233.7207646878665,201.55980158828373,0.0,0.0,207.46696691840995,276.3973349709849,207.03737065895874,0.0,212.39667271493198
11,2020-05-27 00:11:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.86303856198331,46.414027908062074,54.1060888309028,0.0,0.0,109.01979546694149,233.56555378886924,201.35354319038385,0.0,0.0,207.71510751093118,277.0000744534226,205.30241101798612,0.0,212.5984611577004
12,2020-05-27 00:12:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.501265649595155,46.7862721895164,53.8966131539438,0.0,0.0,109.41890863184106,233.93806890014042,201.48823775329086,0.0,0.0,207.3214569356121,277.1301047230773,203.85187894909257,0.0,212.49214997533923
13,2020-05-27 00:13:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.132272263534375,46.61573449224347,54.03557476728828,0.0,0.0,109.05561198695322,234.12867127476082,202.08740135266862,0.0,0.0,207.30604373878788,277.75305959278285,204.21030215155568,0.0,212.62339173624557
14,2020-05-27 00:14:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.35625241653607,46.596297676704026,54.244629937613446,0.0,0.0,109.83755230185764,233.4925550165456,201.79031329820702,0.0,0.0,206.71506466324658,278.36511142595816,203.12671703972745,0.0,212.55365953231515
15,2020-05-27 00:15:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.77993112787432,46.61055314044528,54.50646942226718,0.0,0.0,109.29114353679769,234.330615846026,201.8247469047308,0.0,0.0,207.0795221461277,279.57899686390596,202.39276823668686,0.0,212.98253323342948
16,2020-05-27 00:16:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42328535669533,46.66379398352522,54.394660174302615,0.0,0.0,109.59313565311709,234.9356930152196,201.5649950506821,0.0,0.0,207.36499426552047,279.38007676005327,201.87999978603213,0.0,212.76872069652612
17,2020-05-27 00:17:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39015936176082,47.04523683017157,54.38386449163078,0.0,0.0,109.49533332702059,235.14028278271758,202.2221452925188,0.0,0.0,207.05491451289188,278.832069624918,202.39463110636794,0.0,212.53507626242927
18,2020-05-27 00:18:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0624446263386,47.05343630096603,54.447273689294484,0.0,0.0,109.11473965199332,235.0641080395397,201.57058977007947,0.0,0.0,206.9599116539684,278.44903144732524,201.81134451458087,0.0,212.50449077721024
19,2020-05-27 00:19:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95654256731247,47.14943502950365,54.239100316624544,0.0,0.0,108.94389881991543,236.53444543156468,203.33111469576676,0.0,0.0,207.73939387684632,277.68069857444704,200.6005948383022,0.0,212.34531314838418
20,2020-05-27 00:20:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.782896521168496,47.20694362115562,54.04631960262542,0.0,0.0,108.6768156628458,237.0135436731864,203.1321551251853,0.0,0.0,208.66514737838423,277.36675236855814,200.9534256348405,0.0,212.4886595266468
21,2020-05-27 00:21:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.55451309954538,46.985279862314385,53.34819719948818,0.0,0.0,108.2864164528572,238.47100028142773,202.62290413862297,0.0,0.0,209.27212462805855,277.0905256589932,199.87236756141132,0.0,212.9883481919648
22,2020-05-27 00:22:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61063080540179,47.11162600432537,53.2447832930601,0.0,0.0,108.60500585760781,239.29779211293516,203.350950630343,0.0,0.0,209.99882221561782,277.38858575600057,199.43608207735963,0.0,213.19282475614725
23,2020-05-27 00:23:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21052886901904,47.537761752501275,53.6969610295403,0.0,0.0,108.85803192723978,240.1762001438816,203.4291949829419,0.0,0.0,209.81683961440564,276.9889815659035,199.5461318592096,0.0,213.3846762921122
24,2020-05-27 00:24:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.880664523382684,47.78738334519686,53.540292050267546,0.0,0.0,108.5055758587259,241.6153207603803,203.40914729438515,0.0,0.0,209.76800151976772,277.46646749933814,200.1781051143625,0.0,213.76466149209247
25,2020-05-27 00:25:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.767609995263214,47.8954174299058,53.089941327740966,0.0,0.0,108.2059728600071,240.74685207753467,203.8851886538764,0.0,0.0,210.4409745339312,278.09867556738584,200.53409638563568,0.0,214.18039297096524
26,2020-05-27 00:26:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.73261208248567,47.72715446334957,53.46109803162779,0.0,0.0,108.49501841440079,241.78632127861758,204.50401985190896,0.0,0.0,210.00626001063785,278.2716214834574,200.3597438808732,0.0,214.17731090522437
27,2020-05-27 00:27:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.516706633024505,47.68553216319563,53.54519223905446,0.0,0.0,108.55857116978628,241.6370551215231,205.6570336825159,0.0,0.0,209.46251871296445,278.0942202165916,201.06526344515098,0.0,214.63137329004073
28,2020-05-27 00:28:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.93317445385414,47.78707062148069,53.8548321622338,0.0,0.0,109.68777239261624,243.44846475804147,205.5065476761689,0.0,0.0,208.71980908354783,278.2923834248182,201.53965576750485,0.0,214.63306585978103
29,2020-05-27 00:29:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.60707047601944,47.3826373227493,53.158667605938966,0.0,0.0,111.47344437124964,244.2173382198306,205.92985424664462,0.0,0.0,208.34359508601003,278.93384651383326,200.68851408108674,0.0,214.9915267365345
30,2020-05-27 00:30:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.746370516026495,47.22275967891138,53.44545417681582,0.0,0.0,111.24955599345816,243.2681963275224,206.7216783850888,0.0,0.0,208.08048460257226,278.13207376454824,199.52374338392818,0.0,214.3856766510896
31,2020-05-27 00:31:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.35662345231653,47.37273766397127,53.325709274802676,0.0,0.0,111.66611924892227,243.7816210580025,205.7261104673859,0.0,0.0,207.63687627517444,277.6641140215333,199.33745399420695,0.0,214.23460943432832
32,2020-05-27 00:32:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58805985288875,47.390922036279036,53.190046309115246,0.0,0.0,112.55718696093662,244.9541243368604,205.71646644803647,0.0,0.0,207.61073668162385,277.79971547515487,199.30536811874737,0.0,214.34255965411447
33,2020-05-27 00:33:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.63481972087621,47.42378730380519,53.32040411102694,0.0,0.0,113.09397773693928,245.9636189505469,205.2703404750893,0.0,0.0,207.75922670982982,278.2030693138888,198.96548912054217,0.0,214.55124586577472
34,2020-05-27 00:34:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90136123475597,47.35211841554091,53.48589317033038,0.0,0.0,114.12174798216009,246.84608447625408,205.72895145595726,0.0,0.0,208.55264319177348,277.7232574510007,198.12880178314762,0.0,214.1049637947646
35,2020-05-27 00:35:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.964627690429964,47.45449175695305,53.91608403083561,0.0,0.0,115.00129957927182,244.19858821924717,205.1827197529771,0.0,0.0,208.75420336119495,276.9359718923729,197.7652104673237,0.0,214.032558505832
36,2020-05-27 00:36:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11954764936285,47.69755645530285,53.795163346947135,0.0,0.0,115.60767863290434,243.36284605349883,204.90969076423903,0.0,0.0,207.4817338899774,275.677580883389,197.48806198573715,0.0,213.0297217636516
37,2020-05-27 00:37:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.49921069977661,48.048324750366994,53.473430599951065,0.0,0.0,114.17512841203192,241.29173920527248,204.71188717256996,0.0,0.0,206.4005149414421,274.8958371258236,198.50452908388672,0.0,212.54835771297437
38,2020-05-27 00:38:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.29256401747594,48.20886657633197,53.41673119086584,0.0,0.0,113.9266922913122,241.0889037577041,204.57394687090766,0.0,0.0,207.323952327808,274.1768859371748,198.99980902266648,0.0,212.33996679875895
39,2020-05-27 00:39:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.19066264599305,48.48000366758762,53.19712265482321,0.0,0.0,113.39875277100106,240.67583498349114,204.76522500585412,0.0,0.0,205.8977884158686,273.191224375626,199.08298375160163,0.0,212.07067377267674
40,2020-05-27 00:40:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50274771228789,48.245094455689106,53.117412378774965,0.0,0.0,113.42300478181063,240.81184217190378,202.77050262594707,0.0,0.0,206.16638861216092,272.38015774893574,198.00716373297558,0.0,211.56781695911803
41,2020-05-27 00:41:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.70491590328272,48.30661628732025,52.95464152173407,0.0,0.0,112.86029688005004,239.6916424522672,202.73446555032527,0.0,0.0,205.52964195037003,270.8891720707534,197.3798902810609,0.0,210.91309214192285
42,2020-05-27 00:42:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63136753220675,48.3228064584005,52.96385414551881,0.0,0.0,112.65609989718388,239.86473799422367,200.94770053202728,0.0,0.0,205.47164270620982,269.52838584812,197.18037655416057,0.0,210.1344242642723
43,2020-05-27 00:43:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83737947605452,48.4405597458089,53.09375173678996,0.0,0.0,113.20295526919823,239.83070833073813,200.839422269829,0.0,0.0,203.98967921275658,267.63917567891997,196.28944676154148,0.0,209.53695300788772
44,2020-05-27 00:44:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07262681150321,48.38226830523878,52.521222597041785,0.0,0.0,112.53021363013713,239.86530372670484,201.4156237957812,0.0,0.0,204.57864513673638,266.23060775634457,195.5969054556455,0.0,209.06534851852692
45,2020-05-27 00:45:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37801844577042,48.276767537387215,53.02533516853864,0.0,0.0,113.06181912724558,239.53013936880626,200.57201068473162,0.0,0.0,205.12144275743282,265.80828265580965,194.63870901552403,0.0,208.8790870136116
46,2020-05-27 00:46:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00908022275401,48.212610483026,52.90398347000541,0.0,0.0,113.55301625965309,239.0638574890073,198.50379369414088,0.0,0.0,207.2065851619321,264.57012302556075,194.2740594720541,0.0,208.17368050505348
47,2020-05-27 00:47:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.05674633841321,48.26667649779309,52.77804908847737,0.0,0.0,113.33656267563215,238.86724878264602,198.18163179199456,0.0,0.0,207.88869098635672,264.3658967790683,194.58513367499683,0.0,208.1959835850399
48,2020-05-27 00:48:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.72870011751645,48.40882626780439,53.00481358912714,0.0,0.0,114.10627661162884,239.94867273687248,197.68680493148528,0.0,0.0,207.9763145694732,264.68310092692496,194.5704283475261,0.0,208.2629718061581
49,2020-05-27 00:49:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.124468313824465,48.29112848343825,52.77532550491755,0.0,0.0,114.30313727968868,239.91615813510376,197.9711379226895,0.0,0.0,207.50460677015462,264.87247785551085,194.6970466296074,0.0,208.4525704471909
50,2020-05-27 00:50:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.259298714060286,48.3787286897351,52.99505376750764,0.0,0.0,115.46633588990784,239.87649248292325,197.6991210036343,0.0,0.0,207.76520160434964,264.4154944656063,195.10825997096637,0.0,208.27707023758754
51,2020-05-27 00:51:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41098169433909,48.58269143965219,52.87448114646208,0.0,0.0,115.77332221179418,239.81323969583468,197.7619548241126,0.0,0.0,206.94975874236832,264.1781261810936,193.65369166734246,0.0,207.91162621468956
52,2020-05-27 00:52:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41774049660616,48.810416619536866,53.490585833416574,0.0,0.0,116.39906094063602,239.24771705377682,197.4136377605534,0.0,0.0,206.1079619470984,263.27774040269975,194.1356926168848,0.0,208.02821748781892
53,2020-05-27 00:53:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51847867531928,48.596637769433,53.30165024652956,0.0,0.0,117.35652135842508,239.73902952002086,197.27510761113632,0.0,0.0,205.55080029342258,263.9377471982661,195.14190270759312,0.0,208.12065463426964
54,2020-05-27 00:54:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.521084636691256,48.66960843137026,53.61609505113124,0.0,0.0,116.89339519564841,239.28799264202374,196.89308863367657,0.0,0.0,207.06517930595075,263.10284730558413,195.95789920758668,0.0,208.0530291362346
55,2020-05-27 00:55:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54079754095769,49.071535402683715,53.150436950946315,0.0,0.0,117.43969370278653,238.73713037214387,196.04015129441467,0.0,0.0,207.65610661932706,262.0379493992652,195.24449022835967,0.0,207.42300336716
56,2020-05-27 00:56:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.687532243183966,48.80184809216968,53.178337321687394,0.0,0.0,117.41764450933003,238.2873769825024,197.03032733333225,0.0,0.0,206.93198122875228,260.1668107287642,194.6888728448867,0.0,206.87532466600757
57,2020-05-27 00:57:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.427830888437455,48.59737069944861,53.14157696608118,0.0,0.0,117.43138263444516,239.28787024674992,197.991001466878,0.0,0.0,207.08128369391295,260.434505767711,194.15411196286956,0.0,207.2410743901381
58,2020-05-27 00:58:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13606246532072,48.1524705764756,52.932972576797575,0.0,0.0,118.77388213303536,238.88800817502656,197.91288381467064,0.0,0.0,207.96296055720057,261.0501738740906,193.01707501108243,0.0,207.41599917943984
59,2020-05-27 00:59:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.528608115184,47.59192328933572,52.87272003937125,0.0,0.0,118.88647410315842,238.96789036495673,198.1894545487718,0.0,0.0,206.84730691899622,261.3050834259083,192.21476970574787,0.0,207.39066265025852
60,2020-05-27 01:00:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.376944795925375,47.736961539750254,52.67713404785524,0.0,0.0,118.46149258578023,239.70905862405098,199.07202733929012,0.0,0.0,205.9397040815769,260.1022276155832,191.2360936124021,0.0,207.3116560419407
61,2020-05-27 01:01:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1376843531787,47.581788720330785,52.673442018958426,0.0,0.0,118.2797942256693,239.84278489157631,197.52286507800747,0.0,0.0,205.7990693940622,260.1435817755274,190.79451725390734,0.0,206.7985734242836
62,2020-05-27 01:02:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.99437596378791,47.7555282319714,52.721513323240345,0.0,0.0,118.47489830633148,240.41650710689598,197.06741043228985,0.0,0.0,205.71774083228104,260.1022352379736,189.86210488552948,0.0,207.03237525797675
63,2020-05-27 01:03:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03236557419866,47.60571783227314,52.801107917032134,0.0,0.0,118.11488444103756,241.15704605623418,196.88145794398417,0.0,0.0,206.8161270946164,259.64132835014055,189.9995281331917,0.0,207.26390859771527
64,2020-05-27 01:04:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66167496459168,47.44609441310749,52.81319895488893,0.0,0.0,117.95752687192488,240.93373847904925,197.29198418790045,0.0,0.0,206.42566809424537,260.3585436349389,189.83619801325528,0.0,207.26767646215296
65,2020-05-27 01:05:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.753103306686725,47.12949286566077,53.16342983793316,0.0,0.0,117.94419884929913,241.21550304025584,197.4003286134384,0.0,0.0,206.18121501700543,260.6087457614742,189.3223112960025,0.0,207.34677650404967
66,2020-05-27 01:06:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27864449304477,47.298652222967185,53.02227560416272,0.0,0.0,117.62839901352696,241.805122439189,197.33052501612724,0.0,0.0,205.8697609365226,261.1806780953087,189.0342196267169,0.0,207.67326731881025
67,2020-05-27 01:07:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.181748896536895,47.22230420600882,53.152151876510494,0.0,0.0,117.65076868653057,241.26061293297352,196.6858926987402,0.0,0.0,209.25088587522285,261.37093215696336,188.1420421870503,0.0,208.2952911853235
68,2020-05-27 01:08:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.034942314855336,47.54548830485889,53.08465992549683,0.0,0.0,118.22298703663921,241.18989341022208,195.89449992499092,0.0,0.0,209.49678185025002,260.8153762546257,187.65127226208125,0.0,207.96139783927498
69,2020-05-27 01:09:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.20307952248779,47.74570278455435,53.13916758956858,0.0,0.0,117.75195307443695,241.8631971575612,194.9887145183018,0.0,0.0,208.13442576556312,261.0413961599903,186.5812655919245,0.0,207.81428899622819
70,2020-05-27 01:10:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5335653981449,47.577560963839815,53.1695003611858,0.0,0.0,117.11084041876705,242.56481483652234,194.46403565994592,0.0,0.0,208.6584451369442,259.7655145912635,186.61636984898118,0.0,207.9061564741501
71,2020-05-27 01:11:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.80624843951517,47.48550478630617,53.11405798373599,0.0,0.0,116.83500303871928,242.60260094070404,193.99792446208957,0.0,0.0,208.8684853731989,259.89720105660547,186.70255128291717,0.0,207.17610809934612
72,2020-05-27 01:12:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.590970922594025,47.801248729239596,53.09575467327417,0.0,0.0,116.7929889268353,241.90783347835048,193.41301662344088,0.0,0.0,206.6450081974117,261.18185825225794,186.0099925053368,0.0,206.84137671114482
73,2020-05-27 01:13:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69519901552768,48.20182501995979,53.010076205268966,0.0,0.0,116.73076156741936,241.2976183977824,193.40948912247106,0.0,0.0,204.94116071539082,261.7911949980278,185.7936147642167,0.0,206.94641105734436
74,2020-05-27 01:14:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78377606269781,47.964662905174606,53.15685971035764,0.0,0.0,115.78369877364315,241.9866824859737,193.01907511746757,0.0,0.0,203.437369304416,261.52964116143875,186.26698822663937,0.0,206.63376519063505
75,2020-05-27 01:15:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.759208520507755,48.215048503976256,53.261953691033405,0.0,0.0,114.4074316913765,241.69595157445306,192.69013460848944,0.0,0.0,202.88366957042115,262.33018943894075,185.59107409196446,0.0,206.28934985354175
76,2020-05-27 01:16:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07812059947452,47.79422381527606,53.39658859373714,0.0,0.0,114.6304789296429,242.28359457901155,192.82272927296287,0.0,0.0,201.63543385075562,263.3574364780216,185.84145282520203,0.0,205.92360725369787
77,2020-05-27 01:17:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73727128002631,47.44712411715909,53.781646425626576,0.0,0.0,113.01434341512022,241.98002056089345,193.1661776311581,0.0,0.0,200.63020985981206,263.07575508020307,184.65403919156483,0.0,205.40064911187068
78,2020-05-27 01:18:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.539792161070224,47.55100392468173,53.53748904106449,0.0,0.0,113.4976684422882,242.97720174563202,192.92748072047115,0.0,0.0,200.09097953086143,262.23646689300244,184.63122391645993,0.0,205.10154046390514
79,2020-05-27 01:19:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37904783024877,47.52544449017011,53.361362676390286,0.0,0.0,113.21070765412577,242.41103421161569,191.75960076214062,0.0,0.0,199.6727930858914,260.94253166191936,184.52687771893358,0.0,204.43007314534438
80,2020-05-27 01:20:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.13219813104477,47.4833828230618,53.24210171416676,0.0,0.0,113.4629034088037,241.89112828833686,190.36571866134426,0.0,0.0,199.3750085361561,259.9692168899022,183.8011131065109,0.0,203.69349841271733
81,2020-05-27 01:21:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67490402428916,46.87012077887519,53.13178614190802,0.0,0.0,114.29055611631716,241.34797151151818,188.61180149389932,0.0,0.0,198.6270630161989,259.7579642232501,183.0280987729365,0.0,203.0881492114579
82,2020-05-27 01:22:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31723644615367,46.48926416816512,52.98547035943624,0.0,0.0,113.82338488168844,241.03776202616103,188.2048256251197,0.0,0.0,197.59890450529247,259.28962652413014,182.9663390248575,0.0,202.38182592477557
83,2020-05-27 01:23:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93635698011326,46.526817825280894,52.60821593611449,0.0,0.0,113.16705822520109,239.92623066660857,188.47375077807718,0.0,0.0,197.34649562441552,259.6114522446499,183.62084200357467,0.0,202.44548307501717
84,2020-05-27 01:24:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9971819915179,46.44548078214939,52.48338510680873,0.0,0.0,113.26668620611464,239.87958962773132,188.01268589324982,0.0,0.0,198.3015952459946,260.62048744081716,183.8657612803956,0.0,202.59582595871345
85,2020-05-27 01:25:09.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34069730208043,46.389483465294646,52.344820673100116,0.0,0.0,113.23966320996405,239.80743530648164,187.81914395752028,0.0,0.0,199.6438598151433,261.7983603187165,184.2449494264428,0.0,202.69853540553717
