Time,plume,cbpoint,chplume,chole,qsun
2018-10-29 17:15:09.350,1413627.0,1651543.0,1460023.0,1372840.0,1377594.0
2018-10-29 17:16:09.350,1420271.0,1653078.0,1454406.0,1376850.0,1378513.0
2018-10-29 17:17:09.350,1423988.0,1646591.0,1450247.0,1376698.0,1375784.0
2018-10-29 17:18:09.350,1424007.0,1645099.0,1450462.0,1375823.0,1376767.0
2018-10-29 17:19:09.350,1426471.0,1643173.0,1452795.0,1372955.0,1368601.0
2018-10-29 17:20:09.350,1427016.0,1652784.0,1453975.0,1369091.0,1370538.0
2018-10-29 17:21:09.350,1422910.0,1655728.0,1453761.0,1365219.0,1371560.0
2018-10-29 17:22:09.350,1425259.0,1654109.0,1457593.0,1373525.0,1364771.0
2018-10-29 17:23:09.350,1424259.0,1655340.0,1461297.0,1373990.0,1367161.0
2018-10-29 17:24:09.350,1426074.0,1659916.0,1457926.0,1373677.0,1367832.0
2018-10-29 17:25:09.350,1433283.0,1666256.0,1459190.0,1368250.0,1366814.0
2018-10-29 17:26:09.350,1437164.0,1667959.0,1456198.0,1365387.0,1368020.0
2018-10-29 17:27:09.350,1443196.0,1668006.0,1451077.0,1362444.0,1363110.0
2018-10-29 17:28:09.350,1439610.0,1668526.0,1452682.0,1365468.0,1362665.0
2018-10-29 17:29:09.350,1438144.0,1667312.0,1444638.0,1361900.0,1355656.0
2018-10-29 17:30:09.350,1435300.0,1661188.0,1443791.0,1361217.0,1352554.0
2018-10-29 17:31:09.350,1433752.0,1664398.0,1438904.0,1354730.0,1352274.0
2018-10-29 17:32:09.350,1433387.0,1665111.0,1435121.0,1351441.0,1354375.0
2018-10-29 17:33:09.350,1431844.0,1658918.0,1434696.0,1356784.0,1353655.0
2018-10-29 17:34:09.350,1430787.0,1657193.0,1438769.0,1357115.0,1351632.0
2018-10-29 17:35:09.350,1431911.0,1664745.0,1435541.0,1356667.0,1348756.0
2018-10-29 17:36:09.350,1439475.0,1669492.0,1432845.0,1357990.0,1354151.0
2018-10-29 17:37:09.350,1440767.0,1670357.0,1430739.0,1355381.0,1354450.0
2018-10-29 17:38:09.350,1442966.0,1675458.0,1423822.0,1358898.0,1353031.0
2018-10-29 17:39:09.350,1446116.0,1683666.0,1420797.0,1354609.0,1358243.0
2018-10-29 17:40:09.350,1446111.0,1693152.0,1420249.0,1353838.0,1363847.0
2018-10-29 17:41:09.350,1449278.0,1692870.0,1416186.0,1353115.0,1364848.0
2018-10-29 17:42:09.350,1450351.0,1694226.0,1413861.0,1354826.0,1371731.0
2018-10-29 17:43:09.350,1445575.0,1708995.0,1412876.0,1348762.0,1375575.0
2018-10-29 17:44:09.350,1448711.0,1714461.0,1411601.0,1346682.0,1378361.0
2018-10-29 17:45:09.350,1444966.0,1721349.0,1408399.0,1348575.0,1367917.0
2018-10-29 17:46:09.350,1446466.0,1723444.0,1403167.0,1350563.0,1374994.0
2018-10-29 17:47:09.350,1442904.0,1724459.0,1401840.0,1352160.0,1375819.0
2018-10-29 17:48:09.350,1448054.0,1731174.0,1398842.0,1351119.0,1377149.0
2018-10-29 17:49:09.350,1443424.0,1730110.0,1395682.0,1350562.0,1374379.0
2018-10-29 17:50:09.350,1446835.0,1724574.0,1394996.0,1351933.0,1373694.0
2018-10-29 17:51:09.350,1450248.0,1723124.0,1394669.0,1351162.0,1372427.0
2018-10-29 17:52:09.350,1458369.0,1723293.0,1396571.0,1355312.0,1369703.0
2018-10-29 17:53:09.350,1457872.0,1725956.0,1396776.0,1349774.0,1367155.0
2018-10-29 17:54:09.350,1470166.0,1734022.0,1404817.0,1351459.0,1374749.0
2018-10-29 17:55:09.350,1473565.0,1733408.0,1402306.0,1347468.0,1375543.0
2018-10-29 17:56:09.350,1466076.0,1730684.0,1403706.0,1343337.0,1377995.0
2018-10-29 17:57:09.350,1459403.0,1727572.0,1401623.0,1342429.0,1384095.0
2018-10-29 17:58:09.350,1463591.0,1731601.0,1401870.0,1336688.0,1393777.0
2018-10-29 17:59:09.340,1466252.0,1727422.0,1398439.0,1330695.0,1396038.0
2018-10-29 18:00:09.350,1461265.0,1726529.0,1393464.0,1334275.0,1395327.0
2018-10-29 18:01:09.350,1460310.0,1731270.0,1388752.0,1331963.0,1394654.0
2018-10-29 18:02:09.350,1458282.0,1727209.0,1388138.0,1331532.0,1395222.0
2018-10-29 18:03:09.340,1461344.0,1733301.0,1387473.0,1331080.0,1390090.0
2018-10-29 18:04:09.350,1459160.0,1737956.0,1381673.0,1329551.0,1386923.0
2018-10-29 18:05:09.340,1454774.0,1743032.0,1377272.0,1326442.0,1388879.0
2018-10-29 18:06:09.340,1456282.0,1743224.0,1376359.0,1327749.0,1391567.0
2018-10-29 18:07:09.340,1453591.0,1742594.0,1377433.0,1325032.0,1390093.0
2018-10-29 18:08:09.350,1452974.0,1742149.0,1375976.0,1326115.0,1389419.0
2018-10-29 18:09:09.340,1453361.0,1738077.0,1376187.0,1325509.0,1392932.0
2018-10-29 18:10:09.350,1452232.0,1736978.0,1374497.0,1327666.0,1388510.0
2018-10-29 18:11:09.340,1447808.0,1741110.0,1375131.0,1324640.0,1393218.0
2018-10-29 18:12:09.350,1445892.0,1743943.0,1371311.0,1325082.0,1395669.0
2018-10-29 18:13:09.340,1441462.0,1744174.0,1368279.0,1331066.0,1392556.0
2018-10-29 18:14:09.350,1439676.0,1744538.0,1367117.0,1331812.0,1394363.0
2018-10-29 18:15:09.340,1442212.0,1749651.0,1368701.0,1329129.0,1390124.0
2018-10-29 18:16:09.350,1437557.0,1746438.0,1370295.0,1323820.0,1389627.0
2018-10-29 18:17:09.340,1437914.0,1747025.0,1367119.0,1327038.0,1387465.0
2018-10-29 18:18:09.350,1437738.0,1760550.0,1359287.0,1324088.0,1384760.0
2018-10-29 18:19:09.340,1437542.0,1759816.0,1359564.0,1315153.0,1386477.0
2018-10-29 18:20:09.350,1438257.0,1761364.0,1359086.0,1314422.0,1382841.0
2018-10-29 18:21:09.350,1440442.0,1760584.0,1355162.0,1307840.0,1386156.0
2018-10-29 18:22:09.350,1446715.0,1768554.0,1356319.0,1305956.0,1391378.0
2018-10-29 18:23:09.340,1450940.0,1761719.0,1354673.0,1310609.0,1393086.0
2018-10-29 18:24:09.350,1451058.0,1764125.0,1354241.0,1309650.0,1390174.0
2018-10-29 18:25:09.340,1448851.0,1757342.0,1352570.0,1310337.0,1392394.0
2018-10-29 18:26:09.340,1452704.0,1757279.0,1350672.0,1314603.0,1392202.0
2018-10-29 18:27:09.340,1452055.0,1762445.0,1348364.0,1314247.0,1391516.0
2018-10-29 18:28:09.350,1451847.0,1762519.0,1344067.0,1316995.0,1386106.0
2018-10-29 18:29:09.340,1454212.0,1764142.0,1341724.0,1316969.0,1382732.0
2018-10-29 18:30:09.350,1450295.0,1764942.0,1341717.0,1318030.0,1383501.0
2018-10-29 18:31:09.340,1448322.0,1773035.0,1338750.0,1310401.0,1381311.0
2018-10-29 18:32:09.350,1450864.0,1775518.0,1335802.0,1306691.0,1380356.0
2018-10-29 18:33:09.340,1449102.0,1782952.0,1333492.0,1309407.0,1380163.0
2018-10-29 18:34:09.350,1452469.0,1783386.0,1334898.0,1307080.0,1382431.0
2018-10-29 18:35:09.340,1458124.0,1791062.0,1329411.0,1304724.0,1380268.0
2018-10-29 18:36:09.350,1461853.0,1795280.0,1325047.0,1303016.0,1382086.0
2018-10-29 18:37:09.340,1463705.0,1799952.0,1316838.0,1293129.0,1381490.0
2018-10-29 18:38:09.350,1465193.0,1801441.0,1316137.0,1288845.0,1382195.0
2018-10-29 18:39:09.350,1461615.0,1804218.0,1310543.0,1287969.0,1383562.0
2018-10-29 18:40:09.350,1459560.0,1808967.0,1306353.0,1283811.0,1387664.0
2018-10-29 18:41:09.350,1460523.0,1810720.0,1301682.0,1281417.0,1389115.0
2018-10-29 18:42:09.350,1457157.0,1810096.0,1302562.0,1278860.0,1392915.0
2018-10-29 18:43:09.350,1458220.0,1807397.0,1299575.0,1277804.0,1393525.0
2018-10-29 18:44:09.350,1455487.0,1810217.0,1302815.0,1275081.0,1385258.0
2018-10-29 18:45:09.350,1457843.0,1810869.0,1304388.0,1275381.0,1383386.0
2018-10-29 18:46:09.350,1458332.0,1814928.0,1304125.0,1274073.0,1382529.0
2018-10-29 18:47:09.340,1463147.0,1810483.0,1306926.0,1273405.0,1384887.0
2018-10-29 18:48:09.350,1462028.0,1811806.0,1310823.0,1274263.0,1386801.0
2018-10-29 18:49:09.350,1463526.0,1810541.0,1314131.0,1273403.0,1389781.0
2018-10-29 18:50:09.350,1461581.0,1810788.0,1314779.0,1271447.0,1391623.0
2018-10-29 18:51:09.350,1467263.0,1813889.0,1317510.0,1274179.0,1396702.0
2018-10-29 18:52:09.350,1470225.0,1817181.0,1321566.0,1276447.0,1400427.0
2018-10-29 18:53:09.350,1470976.0,1820310.0,1320505.0,1276761.0,1398713.0
2018-10-29 18:54:09.350,1470646.0,1835737.0,1317520.0,1277253.0,1399356.0
2018-10-29 18:55:09.350,1469310.0,1845016.0,1315651.0,1271177.0,1397702.0
2018-10-29 18:56:09.350,1466181.0,1856960.0,1316108.0,1270586.0,1395992.0
2018-10-29 18:57:09.350,1456004.0,1859273.0,1316450.0,1270504.0,1393485.0
2018-10-29 18:58:09.350,1451255.0,1866384.0,1316914.0,1268237.0,1396505.0
2018-10-29 18:59:09.350,1448235.0,1870983.0,1314123.0,1269912.0,1399153.0
2018-10-29 19:00:09.350,1446743.0,1879964.0,1313396.0,1270363.0,1400674.0
2018-10-29 19:01:09.350,1444507.0,1885336.0,1311334.0,1272583.0,1397182.0
2018-10-29 19:02:09.350,1447464.0,1881162.0,1307688.0,1269973.0,1401042.0
2018-10-29 19:03:09.350,1448658.0,1881523.0,1307955.0,1270020.0,1400444.0
2018-10-29 19:04:09.350,1445047.0,1880649.0,1306322.0,1274416.0,1398478.0
2018-10-29 19:05:09.350,1451554.0,1880301.0,1309403.0,1270384.0,1400815.0
2018-10-29 19:06:09.350,1456878.0,1881845.0,1309672.0,1278646.0,1400733.0
2018-10-29 19:07:09.350,1454654.0,1886899.0,1307391.0,1284048.0,1401547.0
2018-10-29 19:08:09.340,1453081.0,1897533.0,1307392.0,1280459.0,1402478.0
2018-10-29 19:09:09.350,1457211.0,1899341.0,1306787.0,1275754.0,1401571.0
2018-10-29 19:10:09.350,1458584.0,1894011.0,1311069.0,1279446.0,1402367.0
2018-10-29 19:11:09.350,1456924.0,1884160.0,1308761.0,1281320.0,1402582.0
2018-10-29 19:12:09.350,1454143.0,1872679.0,1312359.0,1287071.0,1397334.0
2018-10-29 19:13:09.350,1454088.0,1870156.0,1314619.0,1287594.0,1395608.0
2018-10-29 19:14:09.350,1447823.0,1869279.0,1312833.0,1285857.0,1398879.0
2018-10-29 19:15:09.350,1447406.0,1867434.0,1308014.0,1282885.0,1398908.0
2018-10-29 19:16:09.350,1453946.0,1865187.0,1306788.0,1286040.0,1394537.0
2018-10-29 19:17:09.350,1452704.0,1863351.0,1306981.0,1283613.0,1391904.0
2018-10-29 19:18:09.350,1447980.0,1859283.0,1306903.0,1281165.0,1389097.0
2018-10-29 19:19:09.350,1450527.0,1853429.0,1306416.0,1281498.0,1390701.0
2018-10-29 19:20:09.350,1448974.0,1848741.0,1303730.0,1288456.0,1388541.0
2018-10-29 19:21:09.350,1447157.0,1851373.0,1304400.0,1286135.0,1388323.0
2018-10-29 19:22:09.350,1447516.0,1851427.0,1303728.0,1286962.0,1384473.0
2018-10-29 19:23:09.350,1457402.0,1851035.0,1306661.0,1286294.0,1389063.0
2018-10-29 19:24:09.350,1458435.0,1848446.0,1307968.0,1286389.0,1390489.0
2018-10-29 19:25:09.350,1456888.0,1848406.0,1305095.0,1287235.0,1391569.0
2018-10-29 19:26:09.350,1454820.0,1855464.0,1303993.0,1285518.0,1395598.0
2018-10-29 19:27:09.350,1457326.0,1856817.0,1303481.0,1284073.0,1396695.0
2018-10-29 19:28:09.350,1460704.0,1859764.0,1304262.0,1281441.0,1399838.0
2018-10-29 19:29:09.350,1465512.0,1861845.0,1301929.0,1282109.0,1394598.0
2018-10-29 19:30:09.350,1466157.0,1862692.0,1302584.0,1283203.0,1393858.0
2018-10-29 19:31:09.350,1465117.0,1864737.0,1296836.0,1283421.0,1393052.0
2018-10-29 19:32:09.350,1470747.0,1861796.0,1300359.0,1282768.0,1389021.0
2018-10-29 19:33:09.350,1467727.0,1866704.0,1301496.0,1286518.0,1383578.0
2018-10-29 19:34:09.350,1474099.0,1868311.0,1303302.0,1287262.0,1381796.0
2018-10-29 19:35:09.350,1483975.0,1869625.0,1305344.0,1286215.0,1381187.0
2018-10-29 19:36:09.350,1497248.0,1876996.0,1304011.0,1288401.0,1376859.0
2018-10-29 19:37:09.350,1490666.0,1877052.0,1305909.0,1291839.0,1377214.0
2018-10-29 19:38:09.350,1484701.0,1884011.0,1310734.0,1291088.0,1376547.0
2018-10-29 19:39:09.350,1482164.0,1882325.0,1315799.0,1295621.0,1371628.0
2018-10-29 19:40:09.350,1473261.0,1878023.0,1315175.0,1297987.0,1372832.0
2018-10-29 19:41:09.350,1475769.0,1876843.0,1312689.0,1299150.0,1370657.0
2018-10-29 19:42:09.350,1477051.0,1875465.0,1310058.0,1299123.0,1368087.0
2018-10-29 19:43:09.350,1478056.0,1873644.0,1310863.0,1299089.0,1368439.0
2018-10-29 19:44:09.350,1478312.0,1867221.0,1308117.0,1300159.0,1363956.0
2018-10-29 19:45:09.350,1479138.0,1871657.0,1304199.0,1298395.0,1370019.0
2018-10-29 19:46:09.350,1479302.0,1876465.0,1300999.0,1301897.0,1368855.0
2018-10-29 19:47:09.350,1474999.0,1879415.0,1294392.0,1304677.0,1366664.0
2018-10-29 19:48:09.350,1476093.0,1884889.0,1294628.0,1302682.0,1368185.0
2018-10-29 19:49:09.350,1475327.0,1891245.0,1296439.0,1303579.0,1369501.0
2018-10-29 19:50:09.350,1474239.0,1896445.0,1299538.0,1302753.0,1369921.0
2018-10-29 19:51:09.350,1475267.0,1898557.0,1299482.0,1305446.0,1371788.0
2018-10-29 19:52:09.350,1475119.0,1909422.0,1297848.0,1302768.0,1371680.0
2018-10-29 19:53:09.350,1473934.0,1909550.0,1297647.0,1302413.0,1377616.0
2018-10-29 19:54:09.350,1474671.0,1914976.0,1296764.0,1304355.0,1383940.0
2018-10-29 19:55:09.350,1475874.0,1912018.0,1293792.0,1301686.0,1385627.0
2018-10-29 19:56:09.350,1481136.0,1907411.0,1294571.0,1304196.0,1393054.0
2018-10-29 19:57:09.350,1472955.0,1905596.0,1289930.0,1298177.0,1390526.0
2018-10-29 19:58:09.350,1471689.0,1908673.0,1287472.0,1296878.0,1392206.0
2018-10-29 19:59:09.350,1470784.0,1909182.0,1283638.0,1297737.0,1395923.0
2018-10-29 20:00:09.350,1470457.0,1907334.0,1282269.0,1294623.0,1396052.0
2018-10-29 20:01:09.350,1467067.0,1910072.0,1278510.0,1291890.0,1401038.0
2018-10-29 20:02:09.350,1465311.0,1908779.0,1277880.0,1290857.0,1405046.0
2018-10-29 20:03:09.350,1459901.0,1909607.0,1282454.0,1288609.0,1406134.0
2018-10-29 20:04:09.350,1458725.0,1912960.0,1279159.0,1285099.0,1408539.0
2018-10-29 20:05:09.350,1461809.0,1915192.0,1278247.0,1281009.0,1410318.0
2018-10-29 20:06:09.350,1460639.0,1916070.0,1275298.0,1276496.0,1409788.0
2018-10-29 20:07:09.350,1457386.0,1926148.0,1280236.0,1273924.0,1409110.0
2018-10-29 20:08:09.350,1452330.0,1922041.0,1273924.0,1272799.0,1408500.0
2018-10-29 20:09:09.350,1454891.0,1916652.0,1269154.0,1273428.0,1408136.0
2018-10-29 20:10:09.350,1454027.0,1919895.0,1265697.0,1277654.0,1407268.0
2018-10-29 20:11:09.350,1463241.0,1916801.0,1262892.0,1278671.0,1408635.0
2018-10-29 20:12:09.350,1468268.0,1915799.0,1262654.0,1282964.0,1404818.0
2018-10-29 20:13:09.350,1463625.0,1921600.0,1265314.0,1281431.0,1403792.0
2018-10-29 20:14:09.350,1464281.0,1914539.0,1264549.0,1283181.0,1404558.0
2018-10-29 20:15:09.350,1467811.0,1911522.0,1270615.0,1286828.0,1404190.0
2018-10-29 20:16:09.350,1465430.0,1914590.0,1269080.0,1282555.0,1397970.0
2018-10-29 20:17:09.350,1463153.0,1914195.0,1266502.0,1279503.0,1395522.0
2018-10-29 20:18:09.350,1457021.0,1912162.0,1267000.0,1279191.0,1393032.0
2018-10-29 20:19:09.350,1454727.0,1912274.0,1265740.0,1280512.0,1391691.0
2018-10-29 20:20:09.350,1456765.0,1914386.0,1263947.0,1274383.0,1384209.0
2018-10-29 20:21:09.350,1460112.0,1923197.0,1266023.0,1276588.0,1377400.0
2018-10-29 20:22:09.350,1462159.0,1931363.0,1268567.0,1278240.0,1380188.0
2018-10-29 20:23:09.350,1465568.0,1944118.0,1266087.0,1274799.0,1382659.0
2018-10-29 20:24:09.350,1466785.0,1945483.0,1265296.0,1274079.0,1383071.0
2018-10-29 20:25:09.350,1464744.0,1950321.0,1264437.0,1276164.0,1380257.0
2018-10-29 20:26:09.350,1464986.0,1952857.0,1262152.0,1273892.0,1376696.0
2018-10-29 20:27:09.350,1471509.0,1957281.0,1261246.0,1271396.0,1377566.0
2018-10-29 20:28:09.350,1471850.0,1959871.0,1264513.0,1270790.0,1382043.0
2018-10-29 20:29:09.350,1471937.0,1965137.0,1268068.0,1270516.0,1379946.0
2018-10-29 20:30:09.350,1470171.0,1970498.0,1268588.0,1266292.0,1379814.0
2018-10-29 20:31:09.350,1472389.0,1974525.0,1269273.0,1266753.0,1382797.0
2018-10-29 20:32:09.350,1468412.0,1978390.0,1263406.0,1267492.0,1381348.0
2018-10-29 20:33:09.350,1473147.0,1976356.0,1262989.0,1259319.0,1381315.0
2018-10-29 20:34:09.350,1472901.0,1971909.0,1259702.0,1254882.0,1383841.0
2018-10-29 20:35:09.350,1468557.0,1959972.0,1257332.0,1257997.0,1384792.0
2018-10-29 20:36:09.350,1472976.0,1956406.0,1256058.0,1261977.0,1386308.0
2018-10-29 20:37:09.350,1473617.0,1959504.0,1254136.0,1260896.0,1380940.0
2018-10-29 20:38:09.350,1470144.0,1948703.0,1253569.0,1266789.0,1383178.0
2018-10-29 20:39:09.350,1467502.0,1953174.0,1253639.0,1268548.0,1388573.0
2018-10-29 20:40:09.350,1464045.0,1955413.0,1253439.0,1265934.0,1391690.0
2018-10-29 20:41:09.350,1461915.0,1960284.0,1253833.0,1262317.0,1389759.0
2018-10-29 20:42:09.350,1459392.0,1961127.0,1256983.0,1263695.0,1385841.0
2018-10-29 20:43:09.350,1461042.0,1967815.0,1261851.0,1263677.0,1390336.0
2018-10-29 20:44:09.350,1462869.0,1965771.0,1265130.0,1259467.0,1386338.0
2018-10-29 20:45:09.350,1463848.0,1966177.0,1269424.0,1259207.0,1382332.0
2018-10-29 20:46:09.350,1465725.0,1970479.0,1270518.0,1262410.0,1385891.0
2018-10-29 20:47:09.350,1465816.0,1974997.0,1270552.0,1263906.0,1377158.0
2018-10-29 20:48:09.350,1466278.0,1982352.0,1270734.0,1269489.0,1369394.0
2018-10-29 20:49:09.350,1466851.0,1991700.0,1272294.0,1268376.0,1365556.0
2018-10-29 20:50:09.350,1467386.0,1997416.0,1273596.0,1265173.0,1365345.0
2018-10-29 20:51:09.350,1465142.0,2005421.0,1272602.0,1258457.0,1361647.0
2018-10-29 20:52:09.350,1466399.0,2023297.0,1273953.0,1259461.0,1360518.0
2018-10-29 20:53:09.350,1468280.0,2025490.0,1276778.0,1259188.0,1361142.0
2018-10-29 20:54:09.350,1470539.0,2024966.0,1280972.0,1252499.0,1356719.0
2018-10-29 20:55:09.350,1470756.0,2026172.0,1283658.0,1251843.0,1362552.0
2018-10-29 20:56:09.350,1468993.0,2030375.0,1282344.0,1253465.0,1366042.0
2018-10-29 20:57:09.350,1467202.0,2028028.0,1284202.0,1256798.0,1365000.0
2018-10-29 20:58:09.350,1465365.0,2032694.0,1280890.0,1259553.0,1375829.0
2018-10-29 20:59:09.350,1466108.0,2032620.0,1275625.0,1257947.0,1367586.0
2018-10-29 21:00:06.510,1467224.5,2028478.5,1276878.5,1255256.5,1367225.5
2018-10-29 21:01:09.350,1468341.0,2024337.0,1278132.0,1252566.0,1366865.0
2018-10-29 21:02:09.350,1469833.0,2015192.0,1278937.0,1248703.0,1361283.0
2018-10-29 21:03:09.350,1475004.0,2010259.0,1282495.0,1250434.0,1359812.0
2018-10-29 21:04:09.350,1470281.0,2015385.0,1278848.0,1251356.0,1356489.0
2018-10-29 21:05:09.350,1474758.0,2020708.0,1277673.0,1249388.0,1353331.0
2018-10-29 21:06:09.350,1472676.0,2017168.0,1274107.0,1244244.0,1352189.0
2018-10-29 21:07:09.350,1466444.0,2008318.0,1277243.0,1242695.0,1353142.0
2018-10-29 21:08:09.350,1466425.0,2000258.0,1278566.0,1246388.0,1352220.0
2018-10-29 21:09:09.350,1462202.0,2002798.0,1276991.0,1238724.0,1351368.0
